id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm
35841624,Irving Park,41.96131,-87.73464,Private room,2,1 shared bath,1,1,$35.00 ,10,60,10,10,1125,1125,10,1125
35845457,Hyde Park,41.7975,-87.58069,Entire home/apt,2,1 bath,,1,$59.00 ,1,1125,2,7,1125,1125,5.9,1125
35845623,Bridgeport,41.8384,-87.6586,Private room,4,1 private bath,2,3,$80.00 ,1,1125,2,2,1125,1125,2,1125
35845701,Hyde Park,41.79493,-87.58461,Entire home/apt,2,1 bath,,1,$55.00 ,1,1125,2,7,1125,1125,5.9,1125
35845966,Hyde Park,41.79831,-87.58303,Entire home/apt,2,1 bath,,1,$59.00 ,1,1125,2,7,1125,1125,5.9,1125
35846172,Hyde Park,41.79409,-87.58601,Entire home/apt,3,1 bath,1,1,$57.00 ,1,1125,2,7,1125,1125,5.9,1125
35846336,Hyde Park,41.79462,-87.58434,Entire home/apt,3,1 bath,1,1,$58.00 ,1,1125,2,7,1125,1125,5.9,1125
35846560,Kenwood,41.80362,-87.58712,Entire home/apt,5,1 bath,2,2,$61.00 ,1,1125,2,7,1125,1125,5.9,1125
35880364,Calumet Heights,41.73411,-87.58402,Entire home/apt,2,1 bath,1,1,$78.00 ,3,14,3,3,1125,1125,3,1125
35910713,Roseland,41.68773,-87.63916,Entire home/apt,4,1 bath,2,2,$80.00 ,2,90,2,2,90,90,2,90
35926772,Near North Side,41.89734,-87.6267,Entire home/apt,2,1 bath,1,1,$125.00 ,30,1125,32,730,1125,1125,702.4,1125
35926813,Near North Side,41.89605,-87.62726,Entire home/apt,2,1 bath,,1,$147.00 ,30,1125,32,730,1125,1125,711.8,1125
35926860,Near North Side,41.89458,-87.62692,Entire home/apt,2,1 bath,,1,$192.00 ,30,1125,32,730,1125,1125,711.8,1125
35926897,Near North Side,41.895016,-87.627914,Entire home/apt,2,1 bath,,1,$155.00 ,30,1125,32,730,1125,1125,711.8,1125
35927069,Near North Side,41.89728,-87.62673,Entire home/apt,2,1 bath,1,1,$174.00 ,30,1125,32,730,1125,1125,711.8,1125
35931987,Near North Side,41.89552,-87.6247,Entire home/apt,2,1 bath,1,1,$209.00 ,30,1125,32,730,1125,1125,711.8,1125
35942729,Near North Side,41.91038,-87.63768,Entire home/apt,11,2 baths,4,6,$512.00 ,1,1125,2,4,3,1125,2.9,978.3
35945631,Uptown,41.9747,-87.66588,Entire home/apt,4,1 bath,2,2,$145.00 ,1,1125,2,2,1125,1125,2,1125
35950191,Lincoln Square,41.97287,-87.6871,Entire home/apt,2,1 bath,1,1,$100.00 ,5,1125,5,5,1125,1125,5,1125
35995054,South Shore,41.76122,-87.58806,Shared room,1,1 shared bath,1,1,$23.00 ,1,1125,3,150,1125,1125,147.5,1125
36023622,Near West Side,41.87475,-87.68638,Entire home/apt,4,2 baths,2,2,$192.00 ,2,1125,2,2,1125,1125,2,1125
36032618,Near West Side,41.8847,-87.65234,Entire home/apt,8,1.5 baths,2,4,$485.00 ,1,1125,2,2,1125,1125,2,1125
36037370,Near West Side,41.88269,-87.69194,Entire home/apt,3,1 bath,1,1,$103.00 ,2,1125,2,2,1125,1125,2,1125
36038899,Logan Square,41.92607,-87.70741,Entire home/apt,2,1 bath,,1,$180.00 ,2,1125,2,2,1125,1125,2,1125
36063019,Near North Side,41.89353,-87.63267,Entire home/apt,2,1 bath,1,1,$105.00 ,30,1125,32,730,1125,1125,702.2,1125
36063455,Near North Side,41.89778,-87.62245,Entire home/apt,4,2 baths,2,2,$200.00 ,32,1125,32,32,1125,1125,32,1125
36064407,Near North Side,41.89787,-87.63224,Entire home/apt,2,1 bath,1,1,$96.00 ,30,1125,32,730,1125,1125,705.9,1125
36067428,Bridgeport,41.84228,-87.66214,Entire home/apt,14,3.5 baths,4,4,$393.00 ,2,1125,2,3,1125,1125,2,1125
36075729,West Town,41.90673,-87.67232,Entire home/apt,16,3 baths,4,7,$487.00 ,2,1125,2,2,1125,1125,2,1125
36077725,Lake View,41.93963,-87.66024,Entire home/apt,4,2.5 baths,2,2,$279.00 ,2,16,2,2,16,16,2,16
36079734,Garfield Ridge,41.7956,-87.7532,Entire home/apt,6,1 bath,2,2,$87.00 ,32,1125,32,32,1125,1125,32,1125
36080732,Lake View,41.94504,-87.64655,Entire home/apt,4,1 bath,1,2,$240.00 ,2,1125,2,2,1125,1125,2,1125
36095198,Rogers Park,41.99986,-87.66977,Private room,2,1 private bath,1,1,$80.00 ,15,90,15,15,1125,1125,15,1125
36109646,Norwood Park,41.97392,-87.80602,Entire home/apt,3,1 bath,1,2,$66.00 ,1,1125,2,2,1125,1125,2,1125
36110990,Logan Square,41.92294,-87.699,Entire home/apt,2,1 bath,,1,$70.00 ,1,1125,2,4,3,1125,3,966.1
36141541,Near North Side,41.89533,-87.63092,Entire home/apt,3,1 bath,,1,$138.00 ,3,1125,3,3,1125,1125,3,1125
36143789,Logan Square,41.91612,-87.71241,Private room,4,1 shared bath,1,1,$95.00 ,1,1125,2,2,1125,1125,2,1125
36171447,Lower West Side,41.84973,-87.68293,Private room,2,1 shared bath,1,1,$33.00 ,3,1125,3,3,1125,1125,3,1125
36171622,Loop,41.8859,-87.62329,Entire home/apt,4,1 bath,,2,$400.00 ,2,1125,2,2,1125,1125,2,1125
36174069,West Town,41.90025,-87.66776,Entire home/apt,2,1.5 baths,1,1,$185.00 ,2,1125,2,2,1125,1125,2,1125
36174506,Logan Square,41.92404,-87.70435,Entire home/apt,8,1 bath,3,5,$182.00 ,2,1125,2,2,1125,1125,2,1125
36175666,Lake View,41.94887,-87.65239,Entire home/apt,7,2.5 baths,3,5,$200.00 ,2,1125,2,2,1125,1125,2,1125
36175891,Dunning,41.94294,-87.80198,Entire home/apt,10,2 baths,4,6,$220.00 ,2,1125,2,2,1125,1125,2,1125
36176514,Logan Square,41.91893,-87.69628,Entire home/apt,10,3 baths,4,10,$152.00 ,3,1125,3,3,1125,1125,3,1125
36179661,Garfield Ridge,41.80968,-87.75037,Entire home/apt,8,2 baths,3,4,$400.00 ,2,1125,2,2,1125,1125,2,1125
36183775,West Town,41.90676,-87.67055,Entire home/apt,11,2 baths,3,5,$179.00 ,2,1125,2,2,1125,1125,2,1125
36184740,Bridgeport,41.84169,-87.6396,Entire home/apt,4,1.5 baths,2,2,$100.00 ,2,1125,2,3,1125,1125,2.3,1125
36199994,Logan Square,41.9153,-87.71436,Entire home/apt,12,2.5 baths,4,8,"$1,199.00 ",3,30,3,4,1125,1125,3,1125
36200479,Logan Square,41.91463,-87.71389,Entire home/apt,16,3 baths,4,6,"$1,642.00 ",3,29,3,4,1125,1125,3,1125
36201854,South Lawndale,41.84382,-87.71593,Entire home/apt,4,1 bath,2,2,$75.00 ,2,5,2,2,5,5,2,5
36211517,Loop,41.88309,-87.62832,Private room,2,1 private bath,1,1,$99.00 ,1,28,1,3,1,28,1,20.3
36230130,Kenwood,41.80255,-87.60184,Private room,2,1 private bath,1,1,$52.00 ,2,1125,2,2,1125,1125,2,1125
36230632,Bridgeport,41.84185,-87.63837,Entire home/apt,4,1 bath,2,2,$72.00 ,41,700,32,41,1125,1125,40.4,1125
36231354,Logan Square,41.91612,-87.69953,Entire home/apt,4,1 bath,2,2,$80.00 ,2,31,2,2,31,31,2,31
36234144,Bridgeport,41.83493,-87.64792,Entire home/apt,5,1 bath,2,2,$138.00 ,3,300,3,3,300,300,3,300
36235230,Loop,41.88393,-87.62771,Private room,2,1 shared bath,1,1,$89.00 ,1,28,1,3,1,28,1,20.5
36235560,Loop,41.88309,-87.62832,Private room,2,1 private bath,1,1,$89.00 ,1,28,1,3,1,28,1,20.9
36235645,Loop,41.88309,-87.62832,Private room,2,1 private bath,1,1,$89.00 ,1,28,1,3,1,28,1,20.7
36236084,Loop,41.88309,-87.62832,Private room,4,1 private bath,1,2,$109.00 ,1,28,1,3,1,28,1,21.2
36236343,Loop,41.88309,-87.62832,Private room,4,1 private bath,1,2,$109.00 ,1,28,1,3,1,28,1,22.1
36236409,Loop,41.88264,-87.62928,Private room,4,1 private bath,1,2,$109.00 ,1,28,1,3,1,28,1,20.5
